# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
e36d30cf8e9660d4833d1abf1ccde6e3	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	27.0	0.0	0.0
ebe5be6c5797dc0f26d3dc9606c863a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	14.0	0.0	0.0
ef87123a836117bd14c072f25fe9872f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
5602575607468d2ab1fbac8f819ed9a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
eeecce8dbca500bfac674886226f802d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
7ef585184d09a2e4635d0aeeada52a46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
0b1248fd5015b1c1a757b8b014d559fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
7eaf0ebfccb100ed0f09e03bd90f42fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	16.0	0.0	0.0
811cd432b35c8e41e2d47ea0ba2fd40d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
ff5f6f18385584694ebf84c4a7c80208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
e2b1467178096af28bf5933d4f1b756d	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33220b9095ffa3c3801735672647bec1	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
84d466ebc485ab20f3291f656031a621	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
2f6d31c33226b9891e79606517221667	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
94c7cea88cef65bf8040fdb6c1c8a35f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
7e9a9907696c11e1beae15a7b004973e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
6cdbf1ebc70b0970cc617b2e124e6d86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
5580961b9a41be03abce5562553ec49c	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
1e7c74f8c740ec9de304f85cde70902c	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
402e86753250356f4d438432556963dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
da50b9b745678b0a8f2f053f4ad5224d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
f5a135b3ee01e651cefb8df2cf4bd46d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
5714b404c8fbf9464bf4e5db571a24cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
b3a0b1236f7410e1eed3b42c4749dcc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
085be009d0ed9f30b77e9e3fb4cffde1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
f15faa76c0a53d535363cf2d790eb408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
250d17eba03bf76ef3b4e3dc5e4150d0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
c7b5ee98bfa9aaf6093890d5a460fc61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
9616b862935b034541d7246b6a886c2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
8cd50eaf459da963451792633f79ba09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
03a6d733d3607e79cbcc1f0c8ba4fc0a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
707f18cbbafd24bac2dc8a5b73526c89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	15.0
14dd659535a9ff79609da813b2a45bc9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
e46a578b0e29ecec00b1077904a0e397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
54b6af36397079c8ba4e3a76cbd2725f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0
86da7c5fa355c537016c0b5a771dd7eb	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0
4ad8953cf3f795795acb8422bb6d0199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
56597b7cce607ca393c5ab53b4096585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
6627d337193bfde2df85e99c4337138e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
8d5bbf2462df801b89df43679a5a4c60	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a54330ac69ad6575c083aaead283717a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
3622d4cdf954a474607e887ff8e0e8d6	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
170bd1df6cd1fcbeba5d7357a43e0d39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
b38c923dd11370abbfb135451c47188c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
41c45339d38abd4ca6fa64f0573bf936	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
46887261dcfc9c9ed16c3d394da9675c	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
fd36d5b35fe8c18df0fc3ea7b061c3e4	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
5e5241790acf50779f74e4182eefadc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
f9b3b9251b3d6449f80d204b83e06b36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
332d4393db73c7427984790777e06dd6	0.0	0.0	20.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
9218f3ec8234181cb7cfe8af1fc1ee2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
26546df439865e41f784f18f7a701b54	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
66b375e1f08dc65c6f7edc53c3c7637b	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
4d49fe44879812a0b0f69cc2ecfff3e9	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
d849520ff66c372cfe7bedbf707f00e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
5701f2c6766199fbd925fdb7d4b73d9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
911691df900d63866f995dc97e6fb804	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0
4a68aa95dad38deaf3a31d939cd63ba2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
ae4db6f8eaa09d5a490e279352a0ba2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
15f949577137f70c54a5a95e08ec9e44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0
ca9b33c5a19f6ce02bf89152efbc4969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0
46b87a93800ec3908b4e236322e3b87d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0
7f48dc9359c231e277df72620d99807f	0.0	0.0	0.0	0.0	2.0	0.0	0.0	22.0	0.0	0.0	0.0
ede510d310252729eec3c51068e583e0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0
1674315123b30ae8acee0d80eab73209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
9efa1d19a4ca97e174569558cd9ba204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
1d534186f20b242a93cb7e6b95377dee	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0
66ecb1e07995ee78bc922a7a675aa3dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
e6eae6bd24d374cf9e041c0ab3c9cebb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
8abd429ed0e40418ff7aa6f5ae72ecbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	3.0	0.0
b0f40a7c7a2058a0760940a3bc7f3135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
0596ae9a3bda76ddc2878f2a301ba75e	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
576a1f1232e44a39ce17f2d39f5f9386	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
945d952a1ecf5c47f2e6d707ba8048bb	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
d43648e0f97d2d519f9413d07a7983e0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
4e5a5f11feba8f5eb452c09b36ac2b05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
cef2e6ebc5cb81178d84fa16ac0ab2f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
c933b4d047542b0521a62e882ce5a20e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
aebbeeef2117755020b9ba05140066cd	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
f514323a57b9e8256a44db944150b3f0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
b19cacf605fbb48bb2fa85609722ce5d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
7e858d82c98de66333e5aee65fb1ebd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
46045d4dde51740390ad79d08b5e8ae2	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
d1dc8d3ec6e485baf19766529baf3e7b	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
723fc0509a818919c3b86838e64e8ac6	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
6c33b55434947eca3056286ddbe534f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
08f4ca7e4c979372a4e6c72359d609a3	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d39c42ec6dbef25d91fe15ae5d7698f	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
e28643d0fb2e669870672397489e6308	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
2ea69a52787ca94235c0254cc906181a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
2e2fa446cf249dbb9d4339dfa5ff22da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
929f0685ae8b41cd0277be93bc4d00a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
317fb7c404ad49fb130512996fd888e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
b3a298b6b16a5d32bd1ba8c64c3d64d7	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
889a6b737cf3e3064c4dda7818ee1d9e	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
0b00058d4ea560d1f485a16ec9bd4bbb	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
23da7803288a671d77c42f95cdd10a31	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
227adf2dd92732518117b5121b3f2f97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
784fbb5a2eccb7f8611634cb41bd0950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
84e046bf0ea8465ab829be91158a003e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
0af413e0e129ef78f5f3036b9864239d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
5ee7bac7c7a79bd2e3b94dcf7af596ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
1babc182035202baa6dbd0bf14c2fcb3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
cc8252b9027a378bb5d89b8f80d97eae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
b995f264804c2f7319c94d04ee09ac5b	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
eb9b3ed29b222cdf7609b0bba85b6e6d	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
138512feb31556f7fff96928018c83ac	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
2b3230c0f193d6e9a952070b2daa26fc	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
cdc18cd6f1a34de43559902feed1f63f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
2897967c22c5a0dfbbb10f37d5bf0ca9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
fae168a59af9d6239f856fa454ec64ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
cc6092015e9ae5bd2f8eb4e6948438c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
35a2e87382461e916772ffae979b90c4	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
849cc34592f6ccffffb5338aee8ca100	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
ef16bb775105f13c85533dac71194b00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
84f8614b94239bb978f502c6cb342652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
5c03d6f7f82a103190e8132adcfd4747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
8089e4de202531612f2b57aacc3c7681	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e972ac8945e2b0dd35a000a7f5d6a70d	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0defe652e22096a2ebe5ee2a18d13a11	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
2afb061e0ca58eb4eeec07e8e46746ae	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
353cf88b067a953f6a7463a158fb4458	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
c6f2d2697432ff8435e7b5b193d4d088	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
b17ea79010fd88460a39869e298518b5	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
dc2016da0d821801aa1a04d64573b9a9	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
6a73afbd4d193e9f1e3393f8fc0d0751	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
58361fd36d93b8d6dad1be21ba9a12a0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
8e912b58de9ac7c94d8ccdb252e4256b	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
d1046c5108d70046212624eedc5639f2	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
a3612a98863d0cb2a0423fb56a0bef70	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	0.0
1c92f4dc1732200081e041de2dca1256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
bcd3912f8e4220d45f444aceee3cec4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
fef8396d41e131d323cf9c57f21b641d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
332322e47df549d7eb7aaf60ad0df51e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
908f7a73c09a3f13ee94afe80658f5ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
9ba17f243136423bbe8a036935154a88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
8a5b522cd0043aaa3825c3c09e12a89a	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
00d61d9aad5b9f0844db4f5ed7b5467e	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
b13a07a3dbfa89683b970f2fafb3f2ba	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
d20ed143ff6666950591d4ed11422091	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
d376042cb134fc38619a9ef773aba843	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
0ad441f1e5d3ae154c5952985afb8224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
410feb405fff15e3f85dcc13fd9ae285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
3ce632cd4579193c90d986ba08acab67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
0b6b3e8bdee54f8945e6f1b8fdeb0f4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
a7c7a4669f8293e27f4200221bc4f1fe	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
5544e7381dfb4e8798cc94b80fb0899c	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
5be1d53751f3907ff2f5d002e6a3d716	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
4629858d4c6ad0c747c142b334af291e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
5b83619bb7835dd10cb51a9450bb1e40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
1b4d88ff57fe4b1f4b3cd232cd33bfa8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
ab4f0babe9475ed0172b51c0907506a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
c38372039005405c2e6443c3d3488d49	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
94735a46cbfd27a0340d203de06b2f37	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
fad5cda332d8b9d9c5c48c8c5f022900	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
5bb70078448d859b011a6379391bcb93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
955870e1f6c197fd56b1459fbdb9d6e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
737676689eab74277fe6479a24644857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
34df659fb1909ef2f3756ff203dc7472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
da2d3b45d85a38edaa94cd4a2f86fe07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
5837e87d66dc2ba69f69e739886a2e31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
feaf7faf41e9503a6fcb711db0c7cab9	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
71fb743ccd04149a2360acd3739d6b81	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
40c8e259e0f18a9238196d6c80bde07d	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
b926e8677cde6932b5cd87504d82aab7	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
12b95c09e611d4483969bdd66a94b78c	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0
f16af4603c04b422a80207b321215aa2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
fdc20d1ae44fe743cdb458112f7acffc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
26bc0a7a04c6c09f95245a1389d8d8e7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
dcc73f6dc7f8665ee715d02a4ed00ed8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
3f606ff1a1ea4b968f7b0da005ce5115	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4008cd280125b58d6af250ecc4a334f	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
15e1f8301c2f4a42f118f68ca476889c	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
b7bb8455c7e9b9cfbafaad205217577e	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
d0ce658d682e94d7657bff6c69cd12ca	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
004d085bdee429e05a20a38056800aab	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
2e5159c9b9bbfded749ec585fc0d5d73	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
fffee20f2e55a93f20f18addabd5dbbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
95382c33bffc6ed5adb7b37795aa9a67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
6662d2b9c5dc8ebe66f362f342d19fd0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
4a1d9a738d1143703d4b18f3aeadbd7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
e14dfba8a67c138e55a7c73143fd7b29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
7d97a63b41942f624bcc768e2fb3296d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
e5a565901b59445ad345f508fa1e270e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
87e08f9204aa0d20dbabda5d5cef03b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
bf6ed260b7b134ca4a79db0b0cd30ef1	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
72ea551712e1e5c28f4e9a189adf6d90	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
89c5657a1a1268bf7e72b1361d7e14f2	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
30bf6f7eb4dea1ab2b05f1f12d029601	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
6b805f5b4d7521b0f7f7ed389482e645	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
a9c8234810506af8ec2e04478be77639	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
2b8252260a2e2a5250a547bbe826fe20	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
2250adcd41754c790d69ce89c4d7eec4	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
070f050e9447955dbd0a337e39dfa82a	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
4bfe8a06c5b15c65e180be72a920971d	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
a27e6fccbc72a45b42bf2bfd7d6a2d59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
e8e7ba7203e9682f0ececf87df9ac200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
3a6f9979012c94cb206b23d330ff89a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
89c38aaf7c728c37ae2e4446847e3726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
1cd5218e98467053101721c4da8eb9b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
131a7146f251eb3ee524eb2811d1dd8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
5509d2011887304a6071bb49df8fc984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
cc2d571c625e7c4a41b71d484a4f8334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
eee4e68d26e5c052fc42dc6a7cc26463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
6e335d9940cb884a32f9daa032618c0a	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682e474f59d9bac506d92693a4feb45c	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
501fafaee6092a370c3ac12cef546d67	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
ed23d1eb03a8316576fb21c7fd58d300	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
8a35f631bda730286c0cc8026728f7d2	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
